2025-09-15T09:40:13.887054+00:00,-1.1252288818359375
2025-09-15T09:40:23.568516+00:00,-0.7399139404296875
2025-09-15T09:41:23.084606+00:00,-0.998809814453125
2025-09-15T09:42:23.184543+00:00,-0.9970245361328125
2025-09-15T09:43:23.383166+00:00,-0.84930419921875
2025-09-15T09:44:21.216619+00:00,-0.84930419921875
2025-09-15T09:44:23.415647+00:00,-0.9983673095703125
2025-09-15T09:45:23.388449+00:00,-0.9967041015625
2025-09-15T09:46:23.446869+00:00,-0.732208251953125
2025-09-15T09:46:37.781251+00:00,-0.7076263427734375
2025-09-15T09:46:44.199127+00:00,-0.913818359375
2025-09-15T09:46:45.250478+00:00,-1.0169525146484375
2025-09-15T09:46:48.465184+00:00,-0.9198760986328125
2025-09-15T09:46:49.517441+00:00,0.45465087890625
2025-09-15T09:46:50.548939+00:00,-0.0742950439453125
2025-09-15T09:46:51.704319+00:00,-0.9180755615234375
2025-09-15T09:46:53.938217+00:00,-1.162139892578125
2025-09-15T09:46:54.999341+00:00,0.9422760009765625
2025-09-15T09:46:59.328976+00:00,-1.0341796875
2025-09-15T09:47:00.416140+00:00,-0.93548583984375
2025-09-15T09:47:02.650631+00:00,-0.75457763671875
2025-09-15T09:47:03.717779+00:00,-0.079132080078125
2025-09-15T09:47:06.968042+00:00,-1.011322021484375
2025-09-15T09:47:08.080463+00:00,-0.880340576171875
2025-09-15T09:47:10.136354+00:00,0.9653778076171875
2025-09-15T09:47:13.348825+00:00,0.00018310546875
2025-09-15T09:47:14.438192+00:00,-1.0228424072265625
2025-09-15T09:47:18.834914+00:00,0.2612152099609375
2025-09-15T09:47:22.065640+00:00,-0.2126007080078125
2025-09-15T09:47:23.083819+00:00,-1.0133209228515625
2025-09-15T09:47:25.302317+00:00,-0.761077880859375
2025-09-15T09:47:26.465585+00:00,0.96875
2025-09-15T09:47:32.749158+00:00,-0.254669189453125
2025-09-15T09:47:33.886397+00:00,-0.9926910400390625
2025-09-15T09:47:36.065090+00:00,-0.511810302734375
2025-09-15T09:47:37.135323+00:00,0.952606201171875
2025-09-15T09:47:40.467030+00:00,-1.00054931640625
2025-09-15T09:47:43.687961+00:00,1.23443603515625
2025-09-15T09:47:44.753077+00:00,0.9322052001953125
2025-09-15T09:47:45.902594+00:00,-0.0872650146484375
2025-09-15T09:47:46.987295+00:00,-1.001861572265625
2025-09-15T09:47:49.070429+00:00,-1.1299896240234375
2025-09-15T09:47:50.136488+00:00,-0.996337890625
