timestamp,x,y,z
2025-09-15T11:36:01.005431+00:00,0.0109100341796875,0.0133819580078125,-1.01165771484375
2025-09-15T11:36:02.001274+00:00,-0.6298675537109375,0.173431396484375,-0.88226318359375
2025-09-15T11:36:02.994387+00:00,0.7497406005859375,-0.3375091552734375,-0.71746826171875
2025-09-15T11:36:03.994860+00:00,-0.4016265869140625,0.1249542236328125,-0.71746826171875
2025-09-15T11:36:05.000104+00:00,0.71337890625,-0.29022216796875,-0.71746826171875
2025-09-15T11:36:05.998878+00:00,0.2118072509765625,-0.29022216796875,-0.71746826171875
2025-09-15T11:36:07.018329+00:00,-1.300201416015625,0.34771728515625,-0.9677276611328125
2025-09-15T11:36:07.998994+00:00,0.7135772705078125,-0.2003936767578125,-0.7764739990234375
2025-09-15T11:36:08.999636+00:00,-0.1889495849609375,-0.0346832275390625,-0.96832275390625
2025-09-15T11:36:09.997553+00:00,0.7011260986328125,-0.1736297607421875,-0.96832275390625
2025-09-15T11:36:11.004385+00:00,-0.7334442138671875,-0.1736297607421875,-0.7317352294921875
2025-09-15T11:36:12.005744+00:00,-0.7334442138671875,-0.1736297607421875,-0.7317352294921875
2025-09-15T11:36:12.998935+00:00,0.777801513671875,-0.1736297607421875,-0.7317352294921875
2025-09-15T11:36:14.003038+00:00,-0.354278564453125,-0.0692596435546875,-0.7317352294921875
2025-09-15T11:36:15.000647+00:00,0.7498779296875,-0.0692596435546875,-0.673309326171875
2025-09-15T11:36:16.000763+00:00,-0.6534271240234375,-0.0692596435546875,-0.673309326171875
2025-09-15T11:36:16.998314+00:00,-0.100982666015625,-0.0692596435546875,-0.98406982421875
2025-09-15T11:36:18.005957+00:00,0.8660430908203125,-0.0692596435546875,-0.98406982421875
2025-09-15T11:36:19.001990+00:00,-0.725311279296875,-0.1013946533203125,-0.59259033203125
2025-09-15T11:36:20.003950+00:00,0.4317169189453125,-0.1013946533203125,-0.87762451171875
2025-09-15T11:36:20.998117+00:00,0.0238189697265625,-0.25885009765625,-0.7819366455078125
2025-09-15T11:36:22.004080+00:00,-0.92242431640625,0.0167694091796875,-0.5798797607421875
2025-09-15T11:36:23.004219+00:00,0.5990447998046875,-0.225921630859375,-0.796966552734375
2025-09-15T11:36:23.999661+00:00,-0.778656005859375,0.034454345703125,-0.634185791015625
2025-09-15T11:36:24.999519+00:00,0.075439453125,-0.1893768310546875,-0.934814453125
2025-09-15T11:36:26.009956+00:00,0.550445556640625,-0.1893768310546875,-0.713165283203125
2025-09-15T11:36:26.997883+00:00,-0.9907684326171875,-0.11834716796875,-0.3208160400390625
2025-09-15T11:36:28.010009+00:00,0.7390899658203125,-0.2466583251953125,-0.626708984375
2025-09-15T11:36:28.997284+00:00,-0.00152587890625,-0.085174560546875,-0.944610595703125
2025-09-15T11:36:29.999971+00:00,0.0727691650390625,-0.1933135986328125,-0.8539276123046875
2025-09-15T11:36:30.998797+00:00,-0.864501953125,0.2586517333984375,-0.6662445068359375
2025-09-15T11:36:31.999517+00:00,0.4980316162109375,-0.1737060546875,-0.9152679443359375
2025-09-15T11:36:33.004503+00:00,0.275848388671875,-0.0899810791015625,-0.9152679443359375
2025-09-15T11:36:34.004835+00:00,-0.835784912109375,-0.0899810791015625,-0.5184478759765625
2025-09-15T11:36:35.004544+00:00,0.71478271484375,-0.169952392578125,-0.7118377685546875
2025-09-15T11:36:36.004859+00:00,0.71478271484375,-0.169952392578125,-0.7118377685546875
2025-09-15T11:36:36.999199+00:00,-0.879608154296875,0.014404296875,-0.4683990478515625
2025-09-15T11:36:38.011531+00:00,0.647430419921875,-0.2112274169921875,-0.9028778076171875
2025-09-15T11:36:38.999279+00:00,0.3724822998046875,-0.2112274169921875,-0.9028778076171875
2025-09-15T11:36:39.999214+00:00,-0.72430419921875,-0.1208648681640625,-0.6154937744140625
2025-09-15T11:36:40.999943+00:00,0.7317962646484375,-0.1208648681640625,-0.830078125
2025-09-15T11:36:41.998668+00:00,-0.5792388916015625,-0.0408935546875,-0.7125396728515625
2025-09-15T11:36:42.998549+00:00,0.2368621826171875,-0.0408935546875,-0.9561004638671875
2025-09-15T11:36:44.004278+00:00,-0.650146484375,-0.252716064453125,-0.9561004638671875
2025-09-15T11:36:44.997013+00:00,-0.650146484375,-0.0278778076171875,-0.6133575439453125
2025-09-15T11:36:46.004627+00:00,0.465667724609375,-0.1783447265625,-0.9288787841796875
2025-09-15T11:36:47.005408+00:00,-0.92523193359375,-0.059814453125,-0.53875732421875
2025-09-15T11:36:48.002487+00:00,-0.571868896484375,0.0780029296875,-0.7330474853515625
2025-09-15T11:36:49.004172+00:00,0.230010986328125,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:49.998948+00:00,-0.2650604248046875,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:50.998492+00:00,-0.2650604248046875,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:52.008938+00:00,0.07220458984375,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:53.004214+00:00,0.07220458984375,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:54.004401+00:00,-0.302703857421875,-0.1142730712890625,-0.9706573486328125
2025-09-15T11:36:55.001557+00:00,0.2948455810546875,0.016448974609375,-0.878173828125
2025-09-15T11:36:56.005221+00:00,-0.4467926025390625,-0.069580078125,-0.7759246826171875
2025-09-15T11:36:57.000041+00:00,0.5810394287109375,-0.069580078125,-0.7759246826171875
2025-09-15T11:36:58.004964+00:00,-0.8959503173828125,-0.069580078125,-0.4400177001953125
